"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
99,3,4231.26899,18293.9661,135.9037,1327.98323,126.43236,18.59512,15527.02563,24.6525
100,3,4261.56445,13674.43537,291.42595,5295.14116,71.75073,12.27053,8678.79217,19.34038
101,3,4351.73858,12310.14551,107.55588,3134.40157,70.89226,20.37742,21537.83354,7.94226
102,3,4449.59323,10656.31119,94.98835,902.44646,64.3076,11.0053,10415.92624,12.07096
103,3,4574.79362,14346.96226,116.52251,4504.50719,110.07234,20.30806,16881.06343,6.61328
104,3,4986.82352,10163.63099,71.30579,288.78117,66.90988,12.24403,11766.95907,22.40253
105,3,5310.32875,12922.83695,112.07006,3089.77633,108.55651,14.06667,8035.79101,6.6305
106,3,6378.37222,14820.34866,124.61622,725.08259,62.64852,10.80361,9399.00739,23.09105
107,3,7181.71018,14545.96513,167.40431,1787.58588,70.51657,12.9072,11170.68124,19.92041
108,3,7963.48346,6902.2668,259.23105,5062.76092,53.90016,15.27792,12647.54788,19.56028
109,3,7882.90404,14949.27279,140.57399,1199.27995,85.40198,15.44683,14694.29172,24.48991
110,3,8113.87833,8170.78319,97.82658,549.98746,90.92588,15.65366,15140.93231,26.6004
111,3,8296.46291,7370.55961,134.97372,2151.91258,96.31685,18.47503,16925.37857,15.38057
112,3,8627.55916,13979.12837,251.60659,3935.27911,51.96835,10.59211,7634.07013,17.2526
113,3,8799.74126,16574.57956,286.63879,8094.87839,52.03761,15.46523,12680.11342,15.4206
114,3,9777.93149,16265.03491,129.48175,447.72937,86.25271,11.08344,9020.40188,39.72741
115,3,9827.55449,18103.87061,463.24479,22267.34133,0,13.73957,12610.58702,13.34461
116,3,9828.14927,18279.98738,239.62196,3299.40093,51.65318,11.55271,9741.89483,19.8648
117,3,9956.85601,8319.4356,100.51138,407.61197,78.19364,13.13053,12442.30387,31.71575
118,3,9944.46325,9619.0566,91.97305,1695.39954,74.79962,15.24405,14645.56862,8.41426
119,3,10046.10593,13472.62938,432.27445,24164.50829,0,14.20361,10851.07677,11.26909
120,3,10108.39191,17090.1215,84.58455,318.74141,76.07385,11.40329,9632.35139,25.90275
121,3,10325.72664,12633.23956,10.84679,135.0357,92.9658,14.1281,13540.6577,5.74331
122,3,10410.71514,8881.89824,168.00172,2422.04251,79.00931,15.39619,12340.07056,17.58259
123,3,10587.10965,14008.71283,109.62445,482.06833,71.2915,10.62914,10088.52057,26.36643
124,3,11375.06383,11549.36483,346.12494,9705.54165,26.06017,10.26873,7500.2023,13.32558
125,3,11658.47025,10702.04979,248.32652,2733.24395,64.67923,11.7013,10011.67117,25.48156
126,3,12653.23167,5054.42689,107.32072,3792.00811,80.38779,17.91823,13451.7851,6.12126
127,3,13307.92055,20693.24699,129.35667,800.97859,54.12669,10.15233,9365.3396,21.4129
128,3,13516.41043,7458.37779,87.67163,677.65191,91.9529,13.81909,11070.78644,16.19578
129,3,13512.19278,8311.1679,131.89867,6735.19579,85.79698,16.75337,9981.96318,5.08235
130,3,13679.44645,18469.24883,260.8843,3187.61251,44.51033,10.41563,9016.13383,21.95793
131,3,14247.12992,17737.36149,209.14458,2926.25489,43.61949,13.19654,14500.27792,19.3374
132,3,14763.54129,7353.42738,151.40657,699.88582,105.60305,13.85956,10216.27669,42.60796
133,3,14930.19206,18229.13907,217.00651,3050.21537,61.33543,11.94739,9338.52082,18.33753
134,3,15244.01274,6775.77077,389.19209,17605.51734,0,12.4007,10007.18212,11.18498
135,3,17565.45155,14238.37096,348.37875,12912.1277,0,10.56475,8564.2233,10.77521
136,3,19313.34767,4004.59828,122.47568,831.71087,47.93546,12.93495,17697.02752,22.96319
137,3,19476.81346,14139.94699,116.36804,6811.85873,69.22394,25.09029,22381.24471,5.38407
138,3,19706.05635,13211.5205,171.54159,1716.98842,60.09695,13.13698,12881.60807,21.93915
139,3,20289.59125,13511.18245,172.64102,1421.6437,52.04301,12.55409,12982.0196,25.44371
140,3,24297.43869,19717.75331,103.25992,1051.43829,91.3871,14.19103,12026.66946,14.77157
141,3,24599.11905,20307.72394,264.27624,3829.52954,48.95132,12.30835,11495.14504,21.83416
142,3,24986.99411,20218.90589,350.49146,8182.79539,33.752,11.77732,10072.89395,17.59297
143,4,3138.9647,12619.27484,95.26136,1033.35639,71.19757,17.38402,18982.89395,15.40269
144,4,3931.99168,13130.59652,461.06783,21060.68154,0,12.01159,10573.07434,12.54362
145,4,3985.57857,17407.9813,208.06892,2633.38376,67.77184,12.68138,10396.30296,20.4132
146,4,3970.76042,17936.28235,69.39459,271.35241,96.92869,12.34446,9797.87781,22.80734
147,4,4288.04544,18279.65522,145.41528,1407.08332,94.18366,15.70949,13960.38651,22.76671
148,4,4359.35205,12301.80852,106.54546,4925.19519,81.41798,16.79902,9068.1174,4.68589
149,4,4456.63862,10643.65909,127.78055,1744.71554,55.34899,9.83397,7786.906,10.39786
150,4,4762.9657,14207.95054,397.95368,17379.67111,0,13.17935,11978.27643,12.30411
151,4,5306.22291,12920.50809,133.13836,4718.84475,102.14266,24.40456,19148.70189,9.21214
152,4,6342.85445,13832.29254,109.49522,517.54798,65.84371,11.58739,12395.73349,26.5212
153,4,6981.13508,13849.53046,117.5141,983.13003,77.18157,11.90315,9411.92281,17.08209
154,4,7886.1409,13896.70422,179.26751,2514.86723,50.58871,13.58918,13176.47271,17.21571
155,4,7868.79625,14931.24329,197.87722,2980.35393,51.63112,13.61805,12200.58213,17.65324
156,4,8078.79068,7416.59244,137.90161,1046.79798,83.26911,14.23671,13482.01712,25.00004
157,4,8518.16841,15742.88962,74.51271,318.12288,95.97073,11.17909,7668.05531,20.48258
158,4,8696.75821,15003.51015,124.04333,1299.33663,73.7066,12.71915,10360.93778,15.40898
159,4,8784.10682,16566.75047,211.93634,3396.47109,95.68802,14.48844,9626.78379,18.68255
160,4,8877.92715,17340.83278,129.83381,7286.23712,117.02276,27.34016,18735.38497,6.52928
161,4,9254.18284,7742.58491,98.20826,699.59957,73.08814,11.9966,12258.23521,17.08017
162,4,9473.27519,15283.49829,185.44187,1505.91875,79.376,11.06075,7776.54813,24.67551
163,4,9672.68738,16029.06594,103.87161,341.65451,85.21524,11.45835,9259.80492,35.24192
164,4,9794.47896,12592.06543,467.15633,25953.99313,0,13.54611,12337.67225,11.69917
165,4,10097.84984,13429.20292,124.87114,642.01492,115.89367,13.80558,9189.77474,32.13804
166,4,10173.74361,17233.52395,111.36994,401.71872,72.01416,12.06509,10636.2529,35.972
167,4,10186.73071,13278.92761,330.59313,9471.33123,56.29562,18.7947,16999.68021,20.51192
168,4,10622.98487,14053.19847,82.86297,332.77342,77.28,12.59922,13210.57112,26.15551
169,4,11170.02906,11082.50485,158.92751,827.12014,69.0948,14.25519,16979.661,40.81872
170,4,11483.44159,20885.9753,227.14793,2326.88619,73.07779,13.75645,12416.07583,28.91147
171,4,12648.78683,5057.56714,100.90079,2371.78279,72.69874,15.87903,14497.44781,7.5699
172,4,13515.32686,7441.46052,73.95441,580.7172,98.90087,14.51217,15468.75561,14.48717
173,4,13513.21283,8310.71988,136.08541,8648.8025,75.59862,19.69287,9393.26272,4.82511
174,4,14308.69306,17581.56324,104.06534,561.02134,65.91506,12.07982,12025.8425,23.27617
175,4,14740.88189,7262.8888,139.2347,644.54405,106.92346,16.01593,14555.6869,45.02807
176,4,15204.17407,6833.78062,481.82643,26448.86518,0,11.73561,8821.30568,10.92796
177,4,17406.56623,14178.38414,173.38506,1076.32335,56.54902,13.21093,15297.69495,34.88128
178,4,18888.74643,13529.40426,184.1102,1527.58176,74.74178,12.01336,9352.44078,25.78751
179,4,19334.92237,4036.46219,159.26766,796.79418,55.69029,11.23092,11544.51379,34.2214
180,4,19518.91481,14055.99604,216.28609,2777.89841,45.35451,11.8957,11400.08685,19.77532
181,4,19743.72295,13170.29186,192.44999,3092.10791,54.04851,12.95055,10199.73933,15.59107
182,4,20138.12491,12544.66408,466.46669,23503.61543,0,10.90282,7585.89881,10.85905
183,4,24323.12158,19741.25283,112.48097,1314.64866,77.11976,11.99834,10107.98199,12.31768
184,4,24627.7982,20295.89003,177.04047,1105.89767,71.65821,11.83485,10718.95101,32.0379
185,4,25432.23585,18927.67819,314.90541,6742.76775,39.33644,11.81089,10619.67893,17.32102
186,4,25465.79182,19385.57138,275.93195,7105.4556,33.61392,13.65449,11439.27821,14.64424
187,5,3202.93277,12364.80959,179.30955,1987.86807,47.05761,10.29951,8806.21026,17.04955
188,5,3809.32219,13210.80633,219.02869,2099.92216,57.35269,9.15162,6607.59565,21.07408
189,5,4050.80894,9273.39843,99.29754,915.96994,63.70658,12.31552,13852.53256,13.96527
190,5,4348.75657,12301.75655,103.37759,3102.4419,75.47593,17.54279,15770.57619,6.72261
191,5,4464.98188,10666.41299,135.35884,1808.5381,53.54391,11.30686,9248.70873,12.23183
192,5,4955.66866,8952.08113,99.50623,496.15294,64.25054,12.75,13969.77016,25.22292
193,5,5005.07848,9580.27521,107.8002,762.32812,57.58176,10.83944,11208.80893,17.14334
194,5,4951.19395,10160.55812,131.83406,642.45863,58.48002,12.36069,14424.73693,32.16439
195,5,5313.81698,12923.33559,112.3398,2743.39646,106.25361,15.4498,11207.03922,7.83018
196,5,6331.0667,13632.75884,101.92455,498.95526,75.30881,11.50199,10227.2729,23.97772
197,5,6968.60624,13852.08074,132.68953,1892.45335,71.43649,15.13322,13353.51762,14.21425
198,5,7495.80606,13231.75173,136.85622,2780.70991,68.88694,10.61604,6470.26727,8.31538
199,5,7908.37087,14939.87698,154.23565,2559.58161,63.7948,12.4684,9570.45339,12.14924
200,5,8236.5378,16977.51926,399.35819,21520.5975,5.61793,13.76285,10275.60463,10.60778
201,5,8421.79575,6573.40555,66.04287,235.13707,79.95991,13.6424,14659.91832,26.10802
202,5,8651.58595,15979.92642,169.79896,937.03379,94.46078,13.60087,11434.35123,39.30597
203,5,8701.26249,16592.58551,105.55485,563.7409,125.18456,13.07932,8450.68277,25.45525
204,5,8768.68977,16320.83482,196.87842,1604.28426,97.42439,14.09252,11191.35995,32.12313
205,5,8855.49727,17308.75125,216.21045,3731.32555,63.05742,14.09134,11346.72768,17.36286
206,5,9255.29787,7748.67247,103.27266,527.24441,75.65358,11.14005,8190.77358,22.70894
207,5,9502.06317,9229.14528,238.35096,3592.2043,37.42212,11.6851,10562.76143,18.38413
208,5,9647.95246,12685.87094,436.81425,19710.09553,20.02044,12.82216,10363.16022,12.70437
209,5,9618.54997,15563.84986,169.11734,2591.757,99.7364,18.70268,15172.22739,19.76739
210,5,9986.38211,13945.46678,231.416,2273.13729,78.29076,11.87352,8989.94189,26.88814
211,5,10034.51338,12522.1536,462.00861,24239.98974,0,12.06472,9536.99425,11.17917
212,5,10093.80229,13457.25651,483.97445,34473.01097,0,16.22766,12176.10854,11.13097
213,5,10153.51522,16993.64596,138.55716,1339.30337,86.91904,13.20357,10741.7476,18.80796
214,5,10614.7653,14798.98594,128.16203,4460.07255,92.4413,39.62885,60369.13834,13.83212
215,5,10618.10915,14064.34982,100.53467,462.94375,79.5524,11.31306,9985.94157,24.72601
216,5,10856.10257,9292.61434,44.36351,172.70616,73.01613,11.66754,11769.81056,15.93607
217,5,10846.06195,16502.34171,94.28712,311.81225,94.13476,16.04122,16581.8785,43.79382
218,5,11104.01465,20155.12182,477.93846,25736.96679,0,14.1282,13672.03767,12.67294
219,5,11242.95043,11140.2856,133.93785,638.27101,80.62515,12.62122,10587.68901,33.95445
220,5,11316.7737,20012.48386,304.70126,6237.12947,51.91943,12.26231,9173.19086,18.05424
221,5,11532.30498,20834.57633,414.01574,16162.29804,34.82386,12.16345,7836.22904,13.22829
222,5,12006.88769,20323.1142,6.64034,112.04388,102.45557,15.03519,14115.41377,6.0545
223,5,12712.50154,7549.15473,427.62506,17592.42578,0,14.76312,15867.46327,15.13324
224,5,13268.13803,5975.66301,72.13985,244.90585,82.43291,11.28084,9402.10397,24.82821
225,5,13256.85625,20675.97153,102.60766,1241.13609,68.10757,12.63614,12109.10525,11.52633
226,5,13481.27139,8308.0371,129.29116,772.94736,62.89618,10.45989,9521.8409,22.64511
227,5,13533.91169,7441.45557,96.81312,771.06955,80.56247,12.11202,9566.40826,15.38653
228,5,14286.15497,17596.65962,117.67883,2108.86499,71.87636,15.19846,13536.28057,10.504
229,5,14666.23598,17958.87598,89.30922,312.27289,88.56604,12.78742,11568.31937,32.16895
230,5,14910.83191,17177.78553,71.12379,345.3566,89.52112,10.90524,8164.34293,17.23366
231,5,15055.83015,7195.43321,519.10868,30963.37201,0,14.33327,13209.47386,12.5915
232,5,15170.55556,6724.48181,237.24843,1925.75872,79.8641,12.84079,10264.32715,35.29604
233,5,15945.27414,17731.08508,148.05512,1143.6319,78.6533,14.54795,12812.1873,26.73394
234,5,16180.78353,17022.70165,178.46064,1113.76565,84.39019,13.80074,12111.31636,37.09033
235,5,17443.03842,14213.48184,135.1652,1473.80823,69.58012,11.09223,8553.90665,14.37963
236,5,17949.98576,13390.25765,117.43324,787.08026,70.88272,14.35836,14664.04409,24.52038
237,5,19064.73498,13550.79072,168.26499,963.11462,76.30042,13.06156,11019.57382,36.27647
238,5,19346.73911,4028.68071,151.06495,699.97636,57.15238,10.69121,10540.51575,33.56138
239,5,19717.64006,14060.71914,78.95299,298.79199,72.21496,11.63745,11377.47165,24.80041
240,5,19787.29607,13188.82979,226.97036,2173.6647,58.1955,13.71745,13581.93541,30.71298
241,5,24210.79188,19559.28092,208.57763,1830.12124,57.98142,13.84897,14702.8451,31.10645
242,5,24333.18702,19689.7426,151.82104,1183.42046,68.5688,12.55404,11778.862,23.84208
243,5,25461.8655,18985.04751,341.23725,8041.52768,57.14749,14.93498,12265.66766,20.75131
244,5,25475.7239,19411.59888,219.31328,4907.76205,62.57779,18.23495,17975.55505,17.2133
245,5,25596.75133,19002.70539,436.67002,23839.06862,0,12.4133,8915.31045,10.50736
