"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
2280,47,3235.941,21947.195,99.253,345.432,79.111,10.54,36663191.813,29.732
2281,47,3760.255,22478.175,8.479,77.794,129.9,8.259,22512044.478,5.944
2282,47,4087.788,21831.954,196.815,5688.283,0,8.575,24265547.814,7.377
2283,47,4799.878,22403.562,9.835,52.466,103.104,9.133,27528043.983,9.048
2284,47,4963.738,23053.494,166.228,5168.494,0,9.308,28590659.171,6.43
2285,47,14530.413,11131.393,42.19,90.578,56.314,2.731,2461737.53,11.094
2286,47,17577.821,26916.465,108.671,592.212,143.125,2.202,1599657.958,9.836
2287,47,17923.752,26796.677,6.852,71.829,150.676,6.142,12450666.62,5.263
2288,47,18124.382,27332.023,175.766,5966.834,0,11.965,47248132.921,7.18
2289,47,18638.7,26250.024,9.737,74.078,132.886,12.374,50530472.199,8.309
2290,47,18667.49,27039.606,143.742,4108.909,0,15.428,78552722.854,8.321
2291,47,19195.273,6457.036,181.879,7213.278,0,12.498,51545225.379,6.685
2292,47,19412.391,7061.059,154.226,3521.506,0,4.428,6471437.496,5.852
2293,47,19411.186,26447.408,93.205,771.566,106.378,8.022,21238137.992,10.768
2294,47,19579.259,6594.149,208.087,5730.607,0,2.193,1587363.394,5.677
2295,47,19668.073,25432.249,195.766,6957.979,0,10.328,35203535.232,6.918
2296,47,19692.176,26165.759,170.289,5052.604,0,11.794,45904067.627,7.737
2297,47,19937.026,6786.819,164.019,3274.494,0,7.448,18308689.259,7.942
2298,47,20136.325,25048.476,231.008,6797.423,0,4.842,7735883.301,6.534
2299,47,20250.658,7816.84,54.785,73.042,67.596,5.218,8986275.432,25.294
2300,47,20499.73,24828.707,62.608,159.668,119.537,9.984,32894888.562,26.001
2301,47,20800.606,7603.548,8.598,67.906,110.984,6.728,14939951.042,5.98
2302,47,20816.283,25269.919,189.667,6284.694,0,16.88,94038233.5,9.887
2303,47,21051.022,7901.385,130.045,1988.624,0,8.761,25330419.6,8.933
2304,47,21295.173,8415.756,147.814,3504.606,0,8.925,26286685.098,7.081
2305,47,21357.977,24135.134,169.982,4547.037,0,5.186,8877129.156,5.84
2306,47,21437.243,24718.89,9.725,107.775,177.076,8.868,25950554.443,5.03
2307,47,21865.244,23794.06,63.209,135.279,169.424,7.486,18491838.667,24.262
2308,47,21986.738,24266.071,199.079,6205.329,0,10.846,38818757.611,7.991
2309,47,22161.835,23657.189,236.139,9548.746,0,6.943,15906752.042,6.023
2310,47,29511.27,29867.915,133.807,1156.986,0,6.633,14521150.556,12.188
2311,47,29599.096,30561.282,4.01,38.923,42.265,4.024,5344379.883,6.461
2312,47,30640.398,31118.918,4.952,48.842,60.382,3.093,3157634.107,5.354
2313,47,34502.456,26950.609,186.257,4521.004,0,6.749,15033579.088,7.218
2314,47,35047.448,26950.258,230.659,7076.503,0,4.879,7855544.45,6.37
2315,47,35109.388,27824.918,218.467,5105.072,0,10.189,34263483.042,10.47
2316,47,35279.944,28159.174,6.063,48.148,88.923,8.939,26370306.187,8.469
2317,47,35657.129,28543.24,184.714,4656.651,0,6.484,13875783.249,6.879
2318,47,35759.337,27708.956,201.929,5717.786,0,8.973,26570917.546,7.82
2319,47,36079.797,28959.263,0.999,67.492,121.709,11.171,41180086.282,6.815
2320,47,36546.734,28491.024,212.987,4883.157,0,5.633,10472361.408,7.668
2321,47,36707.024,29616.839,148.721,2643.198,0,8.836,25768197.493,8.83
2322,47,36911.477,29821.441,62.442,164.495,88.681,2.895,2766554.685,12.04
2323,47,37048.241,29002.762,178.049,4130.59,0,7.596,19042947.467,7.612
2324,47,37307.368,30150.164,110.338,1372.044,50.141,3.464,3959954.343,6.613
2325,48,2620.38,20910.735,57.183,174.965,66.843,5.583,10285079.874,13.689
2326,48,2938.491,21576.518,166.831,4076.514,0,5.171,8822720.215,6.108
2327,48,3128.221,20955.574,174.343,3606.529,0,10.161,34074598.13,9.629
2328,48,3281.409,21969.553,34.83,49.455,92.145,6.023,11971005.496,20.476
2329,48,3733.686,22425.891,188.194,5305.931,0,7.557,18844418.774,6.856
2330,48,4082.905,21764.145,20.772,76.401,121.163,6.356,13333307.283,8.528
2331,48,4078.792,22648.336,6.682,55.755,109.782,6.594,14351441.786,6.468
2332,48,4530.023,22212.843,217.133,5180.364,0,8.548,24114052.13,9.192
2333,48,4802.101,22398.404,7.933,90.161,98.53,6.192,12654027.501,4.661
2334,48,4939.055,22650.305,217.804,5981.191,0,5.443,9776468.349,6.811
2335,48,4964.804,23044.734,163.324,5119.452,0,13.33,58639917.537,7.734
2336,48,14513.967,11140.26,57.419,203.138,57.259,2.084,1433713.112,8.977
2337,48,14921.655,11759.858,163.562,1374.703,0,2.763,2519497.497,10.052
2338,48,17126.829,27238.563,168.75,5893.939,0,6.123,12374366.863,5.132
2339,48,17622.655,26976.189,288.479,14520.133,0,14.018,64849162.699,8.596
2340,48,18211.216,26546.794,196.967,5965.687,0,7.45,18316631.319,6.685
2341,48,18184.772,27286.256,165.873,5297.36,0,10.556,36775962.364,6.71
2342,48,18498.898,26366.655,175.016,4931.834,0,8.826,25706113.176,6.998
2343,48,18555.77,27094.585,46.02,121.28,147.047,10.889,39129526.213,21.861
2344,48,18960.105,26797.783,5.015,105.167,117.258,9.391,29101213.689,4.601
2345,48,19183.986,6404.275,142.731,4295.663,0,6.778,15162377.696,5.236
2346,48,19143.968,25922.196,242.35,10818.588,0,11.534,43899136.435,7.263
2347,48,19397.747,26472.892,175.717,5892.126,0,15.409,78358298.129,8.569
2348,48,19682.003,7332.937,2.961,39.727,98.942,10.404,35725118.655,10.384
2349,48,19707.331,26188.459,218.725,7512.153,0,6.75,15036916.547,6.329
2350,48,19918.794,6798.519,176.127,3657.678,0,3.857,4910390.437,6.513
2351,48,20125.475,25056.837,269.607,9378.074,0,4.931,8022592.291,6.506
2352,48,20221.933,7846.485,155.113,2481.097,0,3.262,3512006.235,6.845
2353,48,20261.654,25688.501,171.749,5911.059,0,10.863,38943528.856,6.603
2354,48,20411.309,24832.036,77.677,317.925,95.779,8.661,24755785.465,17.873
2355,48,20740.084,7561.294,145.891,2917.107,0,8.597,24390401.549,7.827
2356,48,20820.541,25269.374,182.008,5689.913,0,12.119,48468506.589,7.952
2357,48,21045.595,24438.848,225.925,9887.924,0,5.422,9701176.074,5.172
2358,48,21119.291,7975.074,154.016,2916.174,0,12.462,51247843.852,10.767
2359,48,21251.089,8440.121,165.535,3984.934,0,8.368,23106454.939,7.362
2360,48,21298.419,24747.766,252.788,12643.116,0,4.107,5566114.519,4.845
2361,48,21423.989,24114.75,218.334,7115.74,0,5.378,9544292.682,6.081
2362,48,21585.311,24618.221,190.628,7539.28,0,7.127,16763548.141,5.353
2363,48,21813.8,24378.906,62.462,194.235,120.042,10.567,36850078.31,22.682
2364,48,22220.523,23667.364,177.275,5572.647,0,3.191,3360782.939,5.008
2365,48,29539.718,29919.488,174.085,1635.432,0,2.722,2445757.385,9.714
2366,48,30716.729,31041.358,10.17,38.629,48.444,2.631,2284104.653,6.814
2367,48,34462.132,26848.502,202.178,4126.571,0,4.397,6381346.483,7.388
2368,48,34845.631,27467.975,91.607,398.374,69.695,3.98,5228634.574,12.102
2369,48,35089.344,26969.843,47.771,109.161,109.964,5.722,10804324.808,15.719
2370,48,35229.617,27996.848,68.924,205.458,89.762,4.472,6600196.182,13.968
2371,48,35668.047,28579.388,171.123,4066.105,0,3.976,5218225.822,5.944
2372,48,35760.423,27644.776,159.519,4060.034,0,10.115,33766813.271,7.589
2373,48,36000.962,28884.237,9.321,41.434,98.283,4.455,6550348.196,7.323
2374,48,36328.183,29205.46,15.601,33.734,105.146,4.028,5354071.989,10.203
2375,48,36484.376,28472.704,212.533,5133.669,0,9.93,32540054.693,9.797
2376,48,36529.941,29366.142,156.668,3098.83,0,8.656,24724115.387,8.352
2377,48,36968.386,29831.706,196.76,4006.433,0,5.322,9348744.529,7.723
2378,48,37011.333,28943.769,196.943,5208.226,0,10.275,34841319.525,8.75
2379,48,37322.826,30156.554,153.161,2829.133,0,8.149,21914325.282,8.38
2380,48,37438.206,29521.301,9.504,34.242,73.452,3.455,3940471.84,7.681
2381,48,37695.467,30045.589,181.974,2717.284,0,4.31,6129795.291,8.41
2382,49,2564.313,20936.108,124.718,1460.592,0,5.063,8458524.914,8.174
2383,49,2695.314,20769.677,101.032,623.034,29.9,5.81,11138414.441,11.968
2384,49,2724.734,21312.05,169.45,2916.932,0,3.835,4852626.66,7.124
2385,49,2958.586,21603.279,7.935,65.745,93.056,7.67,19412280.419,6.389
2386,49,3282.152,22007.547,8.495,64.482,91.057,12.331,50182945.777,8.927
2387,49,3287.514,21012.456,159.417,2948.931,0,10.565,36835385.067,10.078
2388,49,3746.732,22438.754,68.524,308.238,106.67,8.076,21522126.326,14.265
2389,49,4053.599,22673.178,145.711,3114.41,0,9.213,28014065.954,7.709
2390,49,4098.362,21803.839,168.957,4415.52,0,6.067,12146682.469,6.181
2391,49,4563.872,22280.145,5.499,39.859,88.719,4.223,5886391.036,6.647
2392,49,4940.549,22652.994,201.614,5663.443,0,9.095,27299843.508,7.916
2393,49,5015.083,23002.522,171.934,5058.802,0,7.94,20807464.301,6.377
2394,49,14499.323,11109.436,119.012,880.983,15.563,3.999,5276878.839,9.951
2395,49,14887.799,11836.267,6.696,25.726,37.79,3.171,3318868.825,8.326
2396,49,16028.285,10168.684,212.637,2295.115,0,3.866,4932608.589,11.165
2397,49,16884.974,27540.145,149.436,2836.833,0,7.312,17643638.429,7.644
2398,49,17121.252,27251.177,197.452,6733.728,0,3.862,4922458.78,5.2
2399,49,17578.77,26937.196,217.001,9422.897,0,12.642,52742551.07,7.193
2400,49,17675.686,27480.87,248.43,8920.23,0,11.269,41910108.291,8.707
2401,49,18102.853,26715.457,436.336,30637.106,0,8.472,23688965.952,6.815
2402,49,18491.374,26431.096,248.142,9106.32,0,12.009,47595914.531,8.905
2403,49,18588.36,27036.236,270.642,11211.438,0,6.249,12887865.891,6.256
2404,49,19200.136,6400.431,3.183,88.042,164.395,15.521,79497965.116,7.01
2405,49,19280.698,25761.346,6.303,83.761,158.861,14.928,73537522.64,7.632
2406,49,19440.494,7118.512,157.017,3157.707,0,5.904,11502209.285,6.958
2407,49,19520.229,25599.683,5.345,55.782,146.457,7.238,17291067.895,6.546
2408,49,19641.041,7315.446,150.909,2474.64,0,5.908,11520715.682,7.799
2409,49,19702.396,26191.53,159.507,4345.313,0,9.803,31713483.005,7.076
2410,49,19767.941,6668.327,86.179,255.373,88.181,6.608,14408653.497,21.001
2411,49,19961.924,25930.592,195.45,6273.436,0,8.674,24827866.841,6.826
2412,49,20063.04,25101.09,192.195,4785.458,0,8.734,25176654.712,8.197
2413,49,20255.709,7886.446,45.62,76.09,71.925,2.619,2263430.841,13.38
2414,49,20258.402,25687.528,198.285,5932.373,0,10.939,39490263.23,8.276
2415,49,20328.13,7132.48,18.927,47.557,77.119,7.509,18608817.418,12.689
2416,49,20458.854,24800.236,199.283,5784.769,0,8.675,24834553.829,7.465
2417,49,20799.301,7600.538,3.405,49.924,102.342,6.968,16023352.585,6.725
2418,49,20876.172,25202.222,6.187,38.495,153.649,6.24,12851608.336,8.202
2419,49,21232.83,8433.459,128.246,2695.741,0,11.807,46003178.713,8.201
2420,49,21292.457,24810.257,165.269,5587.258,0,12.286,49814821.727,6.976
2421,49,21879.788,23773.643,243.944,11871.267,0,6.558,14191671.35,5.338
2422,49,22229.946,23656.653,183.35,6278.42,0,12.729,53472543.112,7.66
2423,49,34561.212,26755.962,179.132,3009.723,0,4.893,7902502.163,8.024
2424,49,34799.258,27463.492,159.151,3094.56,0,4.99,8216689.253,6.797
2425,49,35117.707,27870.864,232.684,6659.821,0,6.626,14488212.209,7.443
2426,49,35294.917,27166.923,145.767,2794.237,0,10.125,33833162.52,8.874
2427,49,35750.845,27625.155,73.263,293.849,102.34,8.187,22120538.868,16.686
2428,49,35753.05,28599.009,60.689,136.823,99.696,4.311,6132346.336,15.617
2429,49,36059.441,28979.326,139.77,2648.428,0,7.205,17130078.556,7.255
2430,49,36320.055,28319.666,1.15,62.814,86.541,5.962,11728785.093,5.195
2431,49,36659.585,28531.369,68.399,237.029,71.665,3.651,4398607.005,11.421
2432,49,36879.595,29763.034,3.531,85.289,90.337,10.967,39691526.138,5.72
2433,49,37033.605,28981.05,244.375,8112.846,0,8.885,26054454.695,7.954
2434,49,37392.347,29495.091,157.813,2262.529,0,2.586,2206519.526,7.108
2435,49,37370.826,30161.749,155.794,2945.047,0,7.086,16570092.004,7.784
2436,50,2841.826,20724.958,134.231,2127.797,0,7.347,17812951.491,8.106
2437,50,2844.678,21488.221,50.192,126.74,96.23,6.703,14827471.003,16.543
2438,50,3152.194,20970.787,104.984,715.396,69.136,4.233,5914236.676,9.91
2439,50,3264.501,21943.395,176.504,3621.337,0,7.85,20334877.854,8.427
2440,50,3410.762,21148.168,35.764,63.273,87.376,10.086,33570588.203,25.604
2441,50,3760.396,22481.053,2.176,76.353,149.043,11.166,41148089.018,6.211
2442,50,4159.545,21838.614,3.977,72.436,124.072,9.412,29231881.511,5.998
2443,50,4973.672,23053.091,139.691,3654.052,0,5.586,10299134.709,5.354
2444,50,16020.275,10159.497,77.663,233.293,31.798,4.632,7079300.7,15.318
2445,50,16896.28,27499.614,135.623,2155.388,29.565,6.901,15717320.637,7.915
2446,50,17217.519,27177.084,229.847,9100.257,0,10.169,34122964.769,7.13
2447,50,17359.221,27622.346,267.874,10980.167,0,10.623,37244148.725,8.012
2448,50,17641.498,26871.732,136.651,3270.133,31.82,8.729,25144078.579,6.576
2449,50,18136.029,26618.621,164.53,4627.355,0,8.652,24706277.584,6.638
2450,50,18158.181,27359.887,3.684,90.443,162.169,6.862,15538474.563,4.378
2451,50,18297.198,26572.962,234.378,8598.838,0,14.262,67124734.16,9.566
2452,50,18481.158,27117.85,4.615,85.7,159.962,9.387,29081783.528,5.322
2453,50,18791.015,26152.47,179.656,5598.062,0,7.377,17961261.187,6.126
2454,50,19155.703,6471.241,29.498,79.573,175.469,11.496,43614191.286,17.832
2455,50,19211.726,26628.834,189.815,5958.686,0,13.008,55841732.966,8.587
2456,50,19417.46,25665.238,200.448,7284.728,0,13.797,62820899.915,8.266
2457,50,19579.063,25577.297,185.748,6511.371,0,10.396,35668810.634,6.744
2458,50,19711.564,26200.129,163.119,4767.592,0,7.028,16300885.459,5.892
2459,50,19720.078,6609.393,70.694,248.03,94.098,10.328,35201937.713,21.917
2460,50,19919.921,25998.205,1.77,49.106,129.163,1.687,939373.019,4.801
2461,50,20198.179,24996.127,55.019,126.899,94.159,7.135,16798894.461,19.841
2462,50,20201.619,7847.98,80.901,162.786,71.825,2.069,1412207.896,15.049
2463,50,20315.689,25676.865,156.467,4057.121,0,4.7,7291564.752,5.534
2464,50,20749.794,7586.698,62.184,204.378,84.606,7.539,18758451.574,16.562
2465,50,20903.721,25216.744,179.342,5442.343,0,9.885,32243989.242,7.142
2466,50,21040.704,24361.522,3.459,64.457,158.801,10.616,37192002.081,7.032
2467,50,21463.246,24716.83,165.745,6337.999,0,13.018,55924440.333,6.559
2468,50,21861.551,23808.821,192.711,5343.545,79.698,3.244,3473310.173,5.633
2469,50,22236.397,23716.392,191.6,6028.385,17.869,4.152,5688413.158,5.419
2470,50,29493.163,29868.647,113.385,903.356,0,5.222,8998630.808,10.174
2471,50,30599.991,31039.979,4.523,25.7,43.793,3.328,3655264.038,8.067
2472,50,34530.819,26840.363,186.3,3552.949,0,3.273,3535073.109,6.863
2473,50,34919.905,26862.45,205.976,4261.547,0,5.847,11283952.529,8.167
2474,50,34931.443,27626.969,158.538,2881.982,0,5.334,9389013.876,7.236
2475,50,35069.022,27855.608,39.688,109.617,96.484,6.64,14549695.167,13.353
2476,50,35311.314,27154.229,165.242,3418.754,0,9.009,26787214.743,8.586
2477,50,35354.977,28212.225,62.49,159.618,92.517,4.649,7131585.533,15.053
2478,50,35682.421,27564.661,214.583,6394.788,0,9.431,29351108.027,8.091
2479,50,36140.03,28992.333,163.963,3122.296,0,7.908,20640171.621,8.477
2480,50,36366.744,28314.487,65.898,303.137,71.087,6.933,15863749.989,12.345
2481,50,36879.337,29776.375,161.538,3135.406,0,7.139,16819311.651,7.861
2482,50,37331.504,30130.289,132.717,2395.658,0,6.901,15715749.416,7.116
2483,50,37699.183,29948.627,157.399,2192.247,0,6.441,13691915.546,9.386
2484,51,2638.532,20800.559,4.089,53.292,77.973,5.65,10535032.054,5.896
2485,51,2878.315,20793.347,6.966,83.651,76.181,7.303,17599455.331,5.086
2486,51,2899.687,21455.795,56.279,92.026,103.074,5.958,11715875.443,23.787
2487,51,3073.5,21746.278,50.644,79.581,91.339,12.532,51827890.071,43.001
2488,51,3281.33,21998.607,5.426,102.255,90.147,10.059,33394376.762,4.91
2489,51,3766.268,22481.118,168.814,5091.293,0,10.186,34239948.673,6.969
2490,51,4126.456,21761.477,2.423,41.324,118.324,5.544,10141981.597,6.843
2491,51,4478.861,23040.846,7.102,60.16,92.949,7.377,17959306.43,6.533
2492,51,4976.328,22726.105,184.779,4960.369,0,5.269,9160307.054,6.163
2493,51,4962.059,23039.384,6.98,104.859,127.425,9.352,28863357.656,4.832
2494,51,14492.601,11120.906,10.629,29.036,55.519,5.521,10057611.606,11.014
2495,51,15377.142,11057.075,94.694,531.26,0,4.909,7953043.565,11.291
2496,51,15543.458,9936.364,89.071,172.955,36.614,4.428,6470099.696,23.339
2497,51,16307.984,9899.609,138.089,940.05,0,3.47,3973958.87,11.037
2498,51,17098.584,27267.837,162.741,4524.914,0,9.146,27607873.609,6.823
2499,51,17340.877,27674.82,145.186,2465.347,43.424,4.787,7563847.624,6.919
2500,51,17570.636,26949.144,186.661,7006.577,0,13.65,61492552.543,7.538
2501,51,17963.002,26723.391,175.914,4907.302,0,5.377,9541601.226,5.865
2502,51,18008.355,27351.366,250.341,10563.028,0,9.76,31433231.072,7.086
2503,51,18240.14,27280.928,3.541,104.337,149.223,13.405,59304182.523,5.507
2504,51,18388.97,26511.588,219.221,7549.154,0,14.87,72967246.473,9.841
2505,51,18711.96,26998.968,64.233,238.183,126.846,9.887,32259015.154,18.703
2506,51,18882.982,26079.695,4.888,76.318,136.747,6.72,14903983.644,4.99
2507,51,19222.255,6405.538,152.672,5005.233,0,6.32,13181880.143,5.064
2508,51,19208.525,26594.492,46.19,163.184,111.467,8.256,22494543.307,13.667
2509,51,19449.236,7124.366,33.867,130.891,105.807,5.893,11459526.488,8.971
2510,51,19572.727,25514.652,176.227,5639.14,0,13.674,61705040.976,8.224
2511,51,19680.44,6559.742,1.841,58.819,115.083,6.911,15761791.991,5.818
2512,51,19707.402,26175.535,139.288,3566.298,0,11.865,46462000.47,7.475
2513,51,19916.254,7626.62,193.623,3393.846,0,5.694,10700565.278,8.7
2514,51,20199.781,7865.08,56.861,149.432,60.031,3.664,4431008.982,12.441
2515,51,20248.993,7033.435,152.978,2021.271,0,2.827,2637352.527,7.414
2516,51,20242.179,24963.042,5.246,62.884,120.12,10.494,36342889.966,7.387
2517,51,20240.226,25699.361,50.825,226.783,116.78,8.064,21462244.754,11.741
2518,51,20753.399,24689.747,252.732,10803.064,0,5.618,10417153.339,5.677
2519,51,20759.098,7595.415,41.834,72.94,96.212,5.342,9417707.808,17.414
2520,51,20753.463,25296.894,208.221,5726.089,0,4.198,5817044.205,6.179
2521,51,21028.351,24407.221,189.964,6884.019,0,10.802,38505058.193,6.827
2522,51,21043.389,25120.283,10.762,85.231,131.156,6.808,15294572.174,5.493
2523,51,21131.106,7949.141,94.936,343.019,63.706,2.402,1903567.819,11.874
2524,51,21195.482,8482.377,8.53,37.239,106.819,8.175,22053223.36,10.671
2525,51,21376.826,24720.842,230.629,11916.46,0,15.826,82656747.472,7.583
2526,51,21884.871,23757.193,173.572,7149.152,0,6.372,13399894.065,4.755
2527,51,30630.037,30931.658,131.737,987.486,0,4.497,6673888.505,11.038
2528,51,34475.337,26788.276,72.913,354.375,43.962,1.155,440483.439,8.06
2529,51,34553.023,27139.644,135.236,2025.251,0,6.091,12243550.071,7.811
2530,51,35128.372,27820.117,82.362,247.07,73.869,4.006,5295773.806,14.807
2531,51,35647.5,27571.945,120.656,1535.923,43.689,8.216,22278865.145,9.403
2532,51,36203.986,29052.878,170,3652.565,0,9.617,30520971.9,8.848
2533,51,36402.227,28315.686,9.146,59.9,92.833,4.731,7387133.74,5.805
2534,51,36637.283,28561.471,7.533,52.014,92.116,6.027,11987773.721,6.685
2535,51,36751.086,29594.395,244.072,5601.535,0,4.063,5448073.285,7.554
2536,51,37041.042,29022.056,169.446,4175.276,0,8.105,21678099.355,7.246
2537,51,37155.716,30030.052,153.942,2974.114,0,7.344,17798009.643,7.723
2538,51,37716.102,29958.9,71.842,204.508,63.147,3.494,4029743.941,13.256
2539,52,2614.136,20862.486,90.973,325.51,46.942,5.033,8358990.015,15.652
2540,52,2845.976,20730.005,131.938,1724.231,0,5.149,8747803.622,7.918
2541,52,2883.652,21516.704,9.233,51.991,109.385,9.326,28705720.33,9.042
2542,52,3291.643,21903.492,199.122,4432.983,0,9.01,26792809.668,9.36
2543,52,3369.779,21083.299,178.93,3209.088,0,4.553,6841732.403,7.507
2544,52,3839.688,22506.364,73.829,421.818,113.945,5.176,8842032.693,9.696
2545,52,4016.409,21780.625,29.688,59.446,110.32,3.86,4918047.651,11.406
2546,52,4563.084,23088.504,25.779,53.559,87.064,6.003,11894211.991,13.37
2547,52,4936.071,23027.975,220.304,7661.966,0,9.022,26861384.047,7.158
2548,52,4958.175,22659.714,201.401,5809.243,0,12.33,50173040.306,9.335
2549,52,14485.437,11119.991,9.626,44.724,46.921,6.481,13861216.764,8.297
2550,52,14961.171,11686.353,8.967,61.236,36.689,4.118,5597442.531,5.473
2551,52,15782.043,9757.446,157.764,1551.256,0,4.796,7592406.696,10.587
2552,52,15982.761,10216.438,184.487,2100.082,0,4.039,5383391.962,9.949
2553,52,17260.803,27111.646,174.135,5686.048,0,13.334,58674334.816,7.875
2554,52,17559.032,26939.107,67.892,349.088,150.777,10.487,36294130.806,15.261
2555,52,18285.572,27248.564,171.813,5422.556,0,9.045,26997908.431,6.424
2556,52,18635.129,27040.906,9.814,75.584,150.409,7.78,19974339.334,6.163
2557,52,18840.406,26113.069,98.194,674.685,110.312,6.633,14519762.755,11.6
2558,52,19084.64,6672.109,199.622,6361.582,0,5.444,9780193.219,5.851
2559,52,19195.978,25839.944,8.834,60.262,148.063,10.662,37512620.241,8.626
2560,52,19159.37,26640.606,228.076,5945.349,0,5.39,9589188.406,7.245
2561,52,19230.965,6417.978,89.655,903.778,92.205,6.158,12513399.4,7.89
2562,52,19440.243,7120.372,7.595,106.147,117.053,9.014,26813660.963,4.788
2563,52,19571.752,25510.035,198.784,6786.245,0,11.78,45792826.693,7.801
2564,52,19690.037,26160.443,4.1,71.666,149.42,6.774,15142317.551,5.155
2565,52,19910.614,6808.692,56.28,148.475,109.169,3.079,3129338.527,11.589
2566,52,20240.414,7840.576,3.873,54.762,80.095,5.927,11593732.006,5.876
2567,52,20257.237,25058.498,150.129,1656.565,71.092,2.167,1549575.668,7.84
2568,52,20320.322,25679.385,6.739,79.557,141.158,7.904,20615276.821,5.431
2569,52,20772.85,7612.895,49.821,131.468,76.287,10.806,38536511.116,22.857
2570,52,20802.098,25236.366,3.062,37.909,135.657,8.409,23334059.531,9.309
2571,52,21111.189,24332.581,198.226,7587.675,0,14.522,69594971.761,8.119
2572,52,21128.41,8019.958,180.542,3502.907,0,5.212,8966181.103,7.483
2573,52,21254.179,8460.677,168.16,3752.968,0,5.774,11002095.902,6.733
2574,52,21266.138,24766.83,255.953,14671.8,0,9.108,27375203.074,5.555
2575,52,21914.501,24330.347,171.458,4301.749,0,7.68,19467629.248,7.034
2576,52,29505.879,29849.638,48.456,82.038,55.683,2.038,1370375.368,12.744
2577,52,34552.153,26840.851,171.151,3290.334,0,6.395,13497299.867,7.852
2578,52,34635.905,27296.56,138.651,2500.117,0,5.447,9791892.896,6.72
2579,52,35160.992,26993.336,65.928,243.294,100.641,5.906,11511838.847,13.383
2580,52,35678.844,27600.328,7.341,105.36,114.468,4.712,7326262.049,3.87
2581,52,36241.437,29119.725,9.959,62.184,105.43,7.33,17729865.892,6.964
2582,52,36428.697,28362.446,112.65,1092.024,42.982,4.744,7426360.859,8.501
2583,52,36756.845,29642.008,149.26,2333.099,0,3.743,4622333.659,6.969
2584,52,37029.233,29054.006,259.19,7716.793,0,8.847,25830190.948,9.037
2585,52,37393.237,30187.631,119.262,1595.265,0,4.284,6057544.109,6.928
2586,52,37685.043,29908.33,77.366,199.873,50.857,5.001,8252601.039,17.999
2587,53,2848.062,20755.809,72.44,321.554,55.96,4.077,5484938.841,10.392
2588,53,2959.058,21619.469,136.743,2470.002,0,9.231,28118529.021,8.387
2589,53,3355.607,21972.561,187.669,4380.036,0,6.299,13095775.943,7.254
2590,53,3446.924,21114.273,110.372,814.288,43.033,4.316,6146334.024,9.763
2591,53,3831.827,22503.214,156.89,4098.06,0,10.987,39841167.841,7.701
2592,53,4079.717,21758.097,4.459,20.003,108.38,6.193,12658543.524,13.265
2593,53,4569.639,23024.338,302.093,9914.436,0,13.082,56477443.565,12.303
2594,53,4937.306,22931.269,273.884,11640.213,0,8.065,21466091.298,6.855
2595,53,14241.295,11517.294,8.007,41.734,36.526,3.771,4694066.621,6.632
2596,53,14559.169,11041.649,6.608,51.812,47.827,6.451,13733847.373,6.743
2597,53,15328.959,11070.133,132.658,862.285,0,3.945,5135560.375,11.623
2598,53,15674.811,9836.916,191.233,1926.148,0,7.144,16843387.6,14.941
2599,53,16951.354,27519.33,174.562,3954.669,0,4.675,7213586.128,6.416
2600,53,17290.338,27110.361,223.027,9084.209,0,11.597,44382569.1,7.343
2601,53,17418.239,27626.251,167.009,5443.975,0,6.86,15532032.224,5.515
2602,53,17602.568,26921.886,55.943,128.065,170.983,6.417,13589967.111,18.711
2603,53,18128.964,27306.403,178.119,5986.733,0,17.629,102564189.77,9.56
2604,53,18218.562,26555.003,171.356,4775.815,0,12.196,49091547.067,8.36
2605,53,19220.163,25909.38,299.675,13085.202,0,5.524,10070735.568,6.212
2606,53,19143.62,26698.138,128.849,1682.79,44.618,5.348,9437099.082,7.907
2607,53,19218.295,6403.797,86.381,784.968,99.83,6.957,15970340.318,8.775
2608,53,19482.508,7099.768,60.499,160.355,103.435,10.502,36396377.932,25.523
2609,53,19637.761,25419.964,159.218,4345.251,0,6.929,15845222.638,6.044
2610,53,19759.839,26081.102,1.065,68.748,142.217,7.522,18673387.851,5.371
2611,53,19845.54,6707.828,132.442,2892.25,0,6.253,12906332.706,6.012
2612,53,19885.924,7603.901,163.934,2680.104,0,7.964,20930453.528,9.57
2613,53,20236.733,7832.964,78.215,349.141,71.546,2.535,2120765.491,9.477
2614,53,20259.565,24927.556,225.782,6464.786,0,7.268,17434088.899,7.584
2615,53,20642.34,7445.634,9.727,58.145,73.303,7.438,18255425.842,7.328
2616,53,20901.765,24506.805,65.288,182.701,160.711,11.39,42816090.644,27.587
2617,53,20908.957,25190.884,187.246,4629.819,0,10.734,38020912.789,9.123
2618,53,21073.121,7970.986,149.016,2503.49,0,5.311,9307744.312,7.316
2619,53,21248.21,8484.442,33.061,87.119,91.66,15.231,76557651.371,24.342
2620,53,21280.574,24798.793,5.278,87.43,180.054,12.83,54325165.211,6.424
2621,53,21389.264,24188.894,67.945,200.599,111.914,10.409,35755312.498,25.059
2622,53,21892.43,23769.836,48.644,141.375,179.853,2.507,2074909.181,9.614
2623,53,21933.57,24306.741,179.894,4948.236,0,7.738,19758547.521,6.831
