"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
666,17,22760.606,23827.26,160.385,2974.42,0,3.039,3048649.747,6.334
667,17,22879.875,29595.822,3.58,34.307,37.024,3.135,3242494.127,6.495
668,17,23344.204,23447.732,76.498,331.895,69.232,3.677,4462811.902,10.512
669,17,24072.381,24076.053,40.858,61.882,65.462,4.266,6006738.061,16.816
670,17,32335.6,5597.319,178.142,3305.406,0,8.12,21758922.411,9.337
671,17,32488.958,5153.006,169.486,3667.834,0,5.142,8727544.769,6.658
672,17,32961.555,4962.513,5.113,91.214,149.622,6.613,14432054.636,4.41
673,17,32920.97,5680.131,180.199,9103.975,0,11.693,45120970.462,5.311
674,17,33486.002,4882.2,158.182,5829.256,0,16.035,84855785.586,7.453
675,17,33822.725,5574.129,172.869,6718.727,0,13.212,57602854.046,6.751
676,17,34001.379,4797.354,7.825,103.174,156.954,10.654,37455691.81,5.374
677,17,33966.67,24195.719,134.428,3104.664,0,10.506,36428337.851,7.35
678,17,34446.097,4763.324,128.709,2671.285,66.067,5.664,10588354.409,5.921
679,17,34604.805,5427.696,206.848,8986.469,0,9.263,28313933.36,5.873
680,17,35156.516,5368.291,167.704,6705.861,0,3.825,4828681.068,4.337
681,17,35142.556,24038.637,44.196,115.144,158.193,5.081,8520949.37,12.673
682,17,35221.315,24701.386,51.874,119.736,109.988,10.984,39813513.82,26.978
683,17,35609.875,5401.11,223.076,10295.51,0,7.006,16197281.835,5.324
684,17,35614.71,24260.583,200.575,7377.38,0,9.369,28969133.866,6.527
685,17,35672.657,4788.926,37.391,93.4,126.233,3.905,5032705.892,10.703
686,17,36004.476,24405.894,8.191,67.524,130.882,9.943,32623596.867,7.325
687,17,36101.812,5523.067,142.376,3411.912,0,11.279,41984012.554,7.775
688,17,36444.035,25274.671,162.704,5348.907,0,12.343,50279344.025,7.067
689,17,36753.15,24715.169,268.471,15425.653,0,8.553,24142355.898,5.587
690,17,36907.106,4887.87,212.096,9590.09,0,12.886,54799798.564,6.917
691,17,37006.305,5534.903,109.314,1205.485,87.885,12.999,55762440.101,13.39
692,17,36981.104,24765.093,183.54,7592.948,0,11.601,44411773.046,6.242
693,17,37450.224,5143.966,163.732,4854.104,0,4.458,6558337.415,5.19
694,17,38240.592,25122.257,4.267,85.015,135.684,10.403,35718256.572,5.632
695,17,38443.441,25848.182,91.747,712.912,67.434,9.574,30246820.466,12.578
696,17,38649.049,25367.904,219.034,8398.17,0,12.513,51675661.678,7.969
697,18,14685.835,19439.348,66.864,126.202,23.639,3.179,3334723.015,16.323
698,18,20602.081,22001.669,78.081,211.414,83.139,5.332,9382970.22,18.157
699,18,20947.13,22089.339,88.09,299.005,80.734,4.022,5338472.2,14.165
700,18,21388.599,22203.591,217.199,6817.876,0,9.001,26736819.415,7.647
701,18,21487.476,22939.437,197.858,3842.053,0,8.43,23452899.367,9.983
702,18,23326.705,23433.595,55.439,153.72,76.84,5.353,9457851.642,14.163
703,18,32880.318,5032.212,10.09,121.83,176.223,10.309,35069691.314,5.011
704,18,32918.767,5694.53,135.06,5318.675,0,8.018,21215824.583,4.466
705,18,33476.006,4883.377,167.588,6218.149,0,12.601,52397977.692,6.647
706,18,33813.057,5605.017,141.149,4899.779,0,8.026,21257379.505,4.998
707,18,33848.322,23832.643,173.626,5105.064,0,8.002,21132959.329,6.445
708,18,33996.414,24201.602,263.95,9014.839,0,5.285,9218202.471,6.626
709,18,34431.907,4729.13,70.2,440.973,167.531,5.847,11280688.199,9.258
710,18,34587.998,5418.842,175.041,8028.184,0,10.369,35479420.037,5.275
711,18,34667.414,23912.16,179.501,5374.445,0,6.245,12869941.159,5.93
712,18,35118.386,5436.573,3.943,52.246,210.518,7.747,19806596.568,6.935
713,18,35170.518,24035.725,83.745,379.066,117.021,4.326,6176397,11.492
714,18,35600.895,5454.447,7.822,79.751,156.039,7.588,19003282.701,5.486
715,18,36102.08,5502.711,216.411,8269.8,0,5.967,11751549.971,5.624
716,18,36439.24,25259.179,186.191,7245.618,0,15.435,78624117.432,7.929
717,18,36719.806,24646.044,5.749,85.131,199.601,14.208,66616331.395,7.145
718,18,36919.523,4889.749,182.086,7670.119,0,6.497,13931370.369,4.854
719,18,37359.539,5071.33,2.65,55.135,135.356,5.625,10440796.241,5.63
720,18,37350.364,5364.302,218.825,7312.081,0,10.472,36192910.98,7.973
721,18,37396.94,24908.172,215.179,7575.974,0,11.784,45825059.659,8.107
722,18,37471.501,25543.931,83.158,340.753,122.01,6.342,13272000.965,15.126
723,18,38193.083,25143.853,173.37,5304.67,0,15.277,77025063.768,9.111
724,18,38220.639,25741.355,186.913,4450.272,0,3.818,4809828.451,6.202
725,18,38542.078,25886.115,48.009,125.124,90.553,4.657,7157690.459,12.673
726,18,38651.763,25345.374,194.61,6972.523,0,18.199,109305566.974,9.999
727,19,14666.786,19446.539,83.149,257.357,13.528,2.264,1692287.27,11.947
728,19,21369.338,22191.272,188.49,5407.14,0,7.386,18005173.379,6.714
729,19,21894.412,22559.688,230.506,4972.235,0,9.02,26852815.178,10.794
730,19,22694.763,28897.752,114.684,718.506,0,4.199,5817781.628,11.092
731,19,22806.597,23877.678,78.314,243.302,60.883,6.213,12738520.471,17.956
732,19,23300.444,23422.821,146.964,2744.228,0,3.435,3893970.163,6.118
733,19,24096.607,24130.301,144.343,1551.22,0,5.479,9905327.537,9.895
734,19,32868.112,5030.267,176.495,5515.314,0,8.015,21202071.733,6.246
735,19,32908.516,5690.157,139.772,6304.86,0,14.246,66975325.979,5.324
736,19,33484.165,4900.892,200.145,8338.89,0,9.412,29232400.459,5.957
737,19,33863.414,23861.041,233.293,7902.703,0,10.436,35939797.416,8.277
738,19,33860.312,5595.727,161.847,6003.779,0,6.392,13482632.755,4.869
739,19,34041.413,4807.842,86.929,386.178,102.331,8.321,22848663.185,17.63
740,19,34453.791,4753.932,84.732,654.38,130.444,8.456,23595587.968,10.967
741,19,34536.19,5435.38,183.262,8155.395,0,6.988,16114439.945,4.802
742,19,34558.731,24396.589,5.575,59.008,114.195,5.256,9115208.096,5.514
743,19,35192.204,5369.857,214.503,8797.241,0,4.726,7371016.243,5.066
744,19,35212.121,24039.087,6.287,27.34,149.517,12.938,55240375.225,18.781
745,19,35265.832,24731.506,192.586,5154.424,0,6.54,14113913.66,6.812
746,19,35620.882,5433.953,179.164,6769.063,0,10.153,34017536.724,6.128
747,19,35688.524,24280.202,96.475,924.779,114.369,14.471,69105265.836,14.902
748,19,35843.767,4732.158,8.744,65.263,139.948,5.968,11753567.508,5.875
749,19,35842.516,25042.827,7.024,75.498,152.778,7.94,20807628.907,5.704
750,19,35997.109,5513.231,7.258,59.726,140.215,7.116,16708945.774,6.48
751,19,36274.256,24577.965,172.078,5065.16,0,14.242,66938590.286,8.901
752,19,36429.681,25286.195,147.042,4903.533,0,11.735,45448325.312,6.281
753,19,36741.622,24710.955,197.981,9408.864,0,14.547,69831447.563,6.783
754,19,36922.892,4882.117,165.119,6211.889,0,8.859,25898783.701,5.453
755,19,37042.32,5512.89,10.457,30.201,152.453,6.497,13932083.451,11.706
756,19,37373.607,5402.573,66.054,332.823,121.279,4.486,6640252.957,9.343
757,19,37434.283,25510.264,261.125,10154.722,0,10.732,38011951.718,8.24
758,19,37546.391,24949.851,162.983,4411.309,0,11.663,44892998.338,7.996
759,19,37719.149,25031.29,174.783,4990.599,0,8.712,25046415.746,6.879
760,19,38271.382,25152.372,154.382,3871.503,1.975,10.472,36189301.36,7.638
761,19,38477.978,25853.568,5.797,71.2,108.551,7.199,17102235.497,5.507
762,19,38615.379,25349.48,203.74,7471.077,0,15.6,80316809.626,9.069
763,20,14616.243,19449.973,103.427,609.697,0,3.159,3294161.93,9.849
764,20,20612.207,22015.707,162.736,3696.767,0,6.881,15626403.768,6.946
765,20,21409.562,22188.599,176.846,4947.432,0,6.816,15332170.385,6.336
766,20,21423.425,22962.178,128.962,2134.322,0,3.916,5062726.19,6.241
767,20,22071.725,22583.093,214.593,4228.926,0,4.081,5494904.894,7.684
768,20,22268.921,23555.042,102.205,623.592,30.688,3.499,4039329.902,9.846
769,20,22801.688,23879.824,164.156,3159.108,0,5.773,10997768.001,7.324
770,20,23001.176,29543.253,159.193,1154.809,0,2.518,2092750.181,10.6
771,20,23243.471,23407.799,139.294,2751.413,0,9.871,32154703.168,8.239
772,20,24071.288,24101.865,85.92,378.284,45.225,2.706,2416273.907,10.208
773,20,32234.919,5338.08,111.243,1751.652,0,5.588,10306567.123,6.446
774,20,32900.113,4987.081,46.337,105.741,127.514,9.099,27322139.15,21.597
775,20,32860.573,5690.643,163.398,7479.087,0,13.055,56241745.24,5.641
776,20,33816.48,23837.113,154.894,3793.456,0,11.92,46892611.848,8.45
777,20,34064.485,4784.545,186.623,5662.163,0,10.333,35237332.315,7.546
778,20,34432.953,4729.691,198.222,7539.416,0,8.572,24247237.79,6.06
779,20,34527.504,5449.518,144.81,5718.869,0,7.991,21074162.363,4.655
780,20,34570.008,23865.923,48.502,111.081,129.767,7.158,16909025.55,18.43
781,20,35160.793,5367.575,192.024,5846.106,0,6.475,13835799.143,6.203
782,20,35198.152,24075.6,5.538,64.403,144.847,12.097,48290278.852,8.044
783,20,35634.535,5430.261,123.936,1933.217,81.775,7.771,19930265.927,7.966
784,20,35642.376,24276.401,186.333,6842.282,0,8.662,24758905.222,5.977
785,20,35667.59,24913.98,189.299,5764.048,0,7.182,17024846.09,6.384
786,20,35882.308,4741.57,193.996,6119.747,0,4.241,5935844.303,5.47
787,20,36000.599,24476.359,2.31,53.51,137.959,9.822,31838263.566,7.672
788,20,36051.334,25115.041,188.522,6751.786,0,10.573,36889305.684,6.77
789,20,36281.473,24550.932,171.125,4873.167,0,13.052,56221194.759,8.579
790,20,36442.18,25277.758,149.474,4640.294,0,7.802,20087964.954,5.544
791,20,36707.444,24729.73,43.252,183.015,186.79,6.869,15571990.881,10.149
792,20,36939.068,4879.912,167.565,6321.442,0,7.952,20869899.097,5.272
793,20,37259.642,25452.578,76.018,398.965,103.545,5.697,10709729.049,10.998
794,20,37315.484,5462.088,137.261,3669.078,0,10.914,39310079.897,6.804
795,20,37389.024,24913.542,186.643,6197.092,0,11.574,44206270.983,7.509
796,20,37476.348,25518.231,126.27,1115.147,83.865,5.066,8467972.52,10.036
797,20,38129.307,25739.893,106.54,879.915,56.957,7.498,18554158.498,11.441
798,20,38180.738,25111.847,122.682,2836.924,0,12.942,55273235.128,7.768
799,20,38504.401,25846.067,130.285,1610.14,49.026,2.946,2864039.941,7.088
800,20,38590.892,25299.58,69.608,249.776,124.683,6.882,15630302.051,15.646
801,20,38720.532,25688.817,49.644,83.395,100.415,4.204,5833548.72,17.112
802,21,14663.604,19423.963,125.293,937.576,0,3.291,3574444.177,9.61
803,21,20638.283,21986.94,155.96,3478.471,0,8.09,21598135.646,7.341
804,21,21359.095,22164.418,10.05,76.767,120.269,6.908,15750552.173,5.81
805,21,21438.723,22960.14,4.428,105.077,85.382,6.667,14667303.62,3.971
806,21,22056.259,22594.079,67.305,259.287,63.852,6.682,14734331.217,14.134
807,21,22358.615,23622.107,135.242,1719.856,0,7.482,18473822.271,9.724
808,21,22796.88,23886.268,75.481,274.871,72.389,5.026,8337342.721,13.539
809,21,23298.368,23434.055,143.053,2825.261,0,7.938,20797617.484,7.482
810,21,23545.378,24237.765,93.486,227.326,47.795,2.315,1768283.698,14.984
811,21,24081.256,24081,7.318,64.876,48.458,7.374,17942722.651,6.21
812,21,32300.741,5420.991,156.097,3157.641,0,6.654,14609595.773,7.225
813,21,32873.814,5025.064,170.13,4208.489,0,12.635,52682053.602,9.401
814,21,32866.007,5703.312,113.229,2171.186,146.086,8.858,25892363.158,6.831
815,21,33470.853,4891.701,175.644,7232.151,0,12.293,49874071.159,6.258
816,21,33761.656,5595.402,5.686,88.406,150.052,4.923,7997333.138,4.181
817,21,33920.964,23759.881,2.558,66.66,125.915,12.615,52517915.652,7.595
818,21,34057.761,24238.219,144.596,3132.698,0,3.544,4145018.316,5.592
819,21,34104.34,4769.806,221.162,8466.187,0,9.687,30967384.383,6.925
820,21,34479.866,24350.25,51.616,144.192,128.442,9.811,31768001.039,20.521
821,21,34521.478,4722.884,63.805,268.792,158.251,8.377,23159126.02,14.701
822,21,34609.638,5426.127,174.635,7905.308,0,14.825,72535131.537,6.461
823,21,34667.35,23893.346,156.451,4447.782,0,9.166,27729333.927,6.528
824,21,35148.428,5364.997,202.459,7537.318,0,7.39,18024402.87,5.879
825,21,35153.915,24039.4,71.729,316.132,118.56,5.656,10556542.992,12.037
826,21,35201.95,24721.636,4.026,56.456,112.982,11.971,47290880.53,8.642
827,21,35278.646,5024.16,54.834,83.43,138.258,5.129,8682093.978,22.339
828,21,35636.538,5441.59,153.611,3658.426,0,7.941,20812688.169,6.861
829,21,35696.678,24288.273,218.386,9288.237,0,8.994,26693271.335,6.118
830,21,35999.853,4790.357,5.189,39.977,142.958,12.779,53893858.345,12.69
831,21,36321.429,24557.125,9.327,98.986,138.595,11.406,42931975.84,6.082
832,21,36443.79,25278.261,150.071,4849.252,0,12.614,52505937.148,6.818
833,21,36505.334,4888.497,199.919,5385.966,0,6.681,14732556.937,7.015
834,21,36715.803,24718.721,9.982,92.698,210.67,8.501,23849338.848,5.561
835,21,36933.373,4874.937,136.74,4602.289,0,11.742,45500166.933,5.91
836,21,37376.885,5455.686,148.691,3982.252,0,7,16170996.273,5.873
837,21,37401.103,25518.327,182.498,5616.882,0,6.918,15795219.376,6.095
838,21,37443.418,5087.586,172.838,4787.101,0,8.117,21741223.24,6.75
839,21,37491.868,24955.964,33.701,64.965,138.542,6.508,13976876.703,16.424
840,21,37733.499,25075.146,121.831,1136.596,91.116,3.973,5209887.907,8.65
841,21,37835.031,25671.737,8.966,34.791,106.11,4.901,7927354.414,8.521
842,21,38209.168,25139.301,27.99,48.669,135.807,7.24,17300373.061,18.044
843,21,38493.726,25869.936,47.218,147.139,107.624,2.523,2101322.096,9.108
844,21,38603.043,25317.072,177.529,5544.499,0,8.804,25579950.097,6.544
845,22,12176.813,17627.854,133.967,928.594,0,4.365,6286608.037,11.657
846,22,14664.345,19456.781,77.076,210.065,14.998,1.116,411282.792,11.21
847,22,21112.794,22638.897,195.024,4069.01,0,5.97,11760416.872,7.884
848,22,21313.157,22165.902,171.047,4221.83,0,8.018,21217647.471,7.249
849,22,21381.602,22919.005,252.123,5955.183,0,4.483,6633087.529,7.782
850,22,22051.101,22652.439,310.672,8231.717,0,4.669,7194340.592,8.378
851,22,22827.188,23925.564,144.754,2205.43,0,7.563,18878669.764,8.952
852,22,23306.823,23436.177,160.084,3607.788,0,8.621,24524710.485,7.663
853,22,23480.645,24205.926,170.129,2041.493,0,2.523,2100770.89,8.177
854,22,24083.983,24095.443,155.013,2046.679,0,5.152,8759315.336,8.752
855,22,32858.475,5694.398,72.725,412.68,184.168,12.4,50743706.719,16.809
856,22,32934.171,5019.303,178.954,4723.104,0,8.88,26021790.544,7.496
857,22,33504.136,4897.666,174.354,7511.236,0,6.301,13101480.085,4.623
858,22,33748.831,5587.352,196.325,7362.563,0,5.54,10128283.345,5.251
859,22,33873.674,23795.925,176.003,5313.741,0,9.66,30795622.459,6.984
860,22,34064.496,4779.452,187.655,6117.44,0,3.49,4018760.479,5.114
861,22,34129.271,5540.756,189.981,5591.413,0,6.681,14731202.424,6.374
862,22,34420.783,4753.271,202.581,8397.445,0,7.119,16725853.351,5.397
863,22,34562.739,24376.982,179.622,5495.998,0,10.466,36148235.325,7.333
864,22,34615.883,5431.503,166.727,6726.429,0,10.548,36716292.54,5.643
865,22,34664.092,23883.099,180.312,5392.93,0,5.633,10470463.041,5.77
866,22,34885.458,4835.557,47.677,72.006,128.424,3.85,4890800.49,17.302
867,22,35199.458,24054.872,0.835,57.169,139.501,7.542,18770352.986,6.164
868,22,35225.314,5426.311,98.652,1278.698,81.838,8.077,21530078.05,7.941
869,22,35346.421,4737.091,189.878,5070.45,0,7.401,18075309.073,7.109
870,22,35664.764,24250.432,60.49,179.583,146.77,4.181,5770000.569,12.508
871,22,35838.547,24971.49,6.499,56.709,148.027,7.351,17833250.373,6.707
872,22,35959.464,5446.249,167.916,4932.495,0,8.264,22539176.116,6.389
873,22,35999.693,4737.691,67.112,181.8,123.175,3.184,3344943.489,12.71
874,22,36072.568,25123.984,205.134,6939.639,0,6.467,13803685.776,6.035
875,22,36319.482,24571.433,52.1,191.528,152.493,8.459,23613687.781,14.485
876,22,36458.697,25288.681,142.949,5069.336,0,9.75,31373911.781,5.361
877,22,36697.129,24708.583,69.425,439.086,168.466,5.556,10185549.264,8.944
878,22,36940.205,4878.244,107.995,1636.437,93.033,10.114,33761300.218,8.512
879,22,37035.994,24792.036,8.584,93.84,166.075,11.336,42407907.307,6.165
880,22,37248.676,25448.425,62.97,154.452,142.039,6.309,13134573.244,18.913
881,22,37381.397,5447.62,139.792,3276.987,0,8.596,24386158.783,6.736
882,22,37434.152,5052.044,169.352,4682.854,0,10.612,37164243.577,7.65
883,22,37519.375,24992.451,202.092,6713.636,0,8.214,22266287.731,6.647
884,22,37958.164,25738.168,171.632,4202.43,0,12.167,48852065.294,9.307
885,22,38201.71,25135.719,154.335,3930.028,5.114,6.979,16074228.027,6.224
886,22,38492.781,25860.726,144.71,2896.348,0,6.278,13007341.102,6.763
887,22,38612.909,25305.62,155.048,4376.602,0,4.839,7727808.265,5.261
888,22,38812.023,25763.787,142.245,2659.265,0,3.058,3086173.447,5.906
889,23,20591.51,21996.912,75.7,425.266,74.269,6.614,14436713.734,11.273
890,23,20961.942,22076.385,8.982,45.578,116.001,7.963,20925765.499,9.013
891,23,21099.834,22642.3,180.384,3313.161,0,3.666,4435653.57,7.039
892,23,21359.807,22161.303,14.938,111.74,121.43,7.629,19207849.092,5.557
893,23,21388.396,22914.006,155.15,2887.863,0,5.998,11874305.687,7.32
894,23,21697.787,22391.462,159.936,3151.29,0,8.588,24339432.313,8.472
895,23,22173.414,22763.401,166.887,2410.402,0,3.019,3008714.591,7.478
896,23,22844.98,23921.956,114.445,1583.663,0,5.834,11231732.861,7.263
897,23,23035.581,29601.306,13.643,48.802,39.984,2.995,2960271.885,6.804
898,23,23295.559,23417.672,135.413,2510.406,0,5.997,11867863.229,6.709
899,23,23753.261,23733.592,38.232,97.765,54.425,8.023,21242327.55,15.881
900,23,32305.952,5353.366,206.256,4768.273,0,7.619,19156492.505,8.511
901,23,32945.875,5026.505,201.415,5641.17,0,5.043,8393974.762,6.256
902,23,32933.994,5686.529,129.368,2160.237,79.425,9.733,31262023.265,8.827
903,23,33559.029,4870.309,132.099,4683.037,0,14.835,72627763.263,6.329
904,23,33874.44,23829.066,187.293,5885.711,0,5.543,10140952.869,5.7
905,23,34051.533,4796.677,168.961,4587.212,0,6.826,15375245.685,6.276
906,23,34472.856,4729.818,145.935,2665.687,86.633,6.095,12258797.751,7.161
907,23,34533.622,23820.617,189.1,5993.677,0,7.882,20504400.22,6.442
908,23,34911.134,4788.673,85.484,271.611,126.146,5.046,8403034.192,16.467
909,23,35061.022,24017.023,196.134,5987.144,0,4.678,7220561.987,5.727
910,23,35266.989,24744.891,145.542,3112.721,0,12.17,48880454.938,9.118
911,23,35479.258,5403.649,201.6,8104.509,0,14.265,67153628.076,7.806
912,23,35678.502,24240.191,10.307,91.926,162.118,9.714,31138154.993,6.078
913,23,35969.438,4782.153,239.24,9701.962,0,7.791,20033098.743,6.344
914,23,35970.943,25126.906,175.67,4691.354,7.431,7.307,17619674.358,6.695
915,23,36321.262,24559.461,3.243,88.79,144.682,8.54,24069124.243,4.826
916,23,36521.354,25311.629,158.827,6011.564,0,13.901,63771623.006,6.658
917,23,36737.461,24677.19,134.428,4064.033,28.96,9.102,27340615.478,5.592
918,23,36981.42,4878.602,100.961,1082.415,105.538,10.172,34148368.607,10.77
919,23,37313.049,5452.114,206.444,7103.492,0,4.476,6610772.393,5.443
920,23,37328.341,5006.831,250.437,9110.023,0,5.361,9485139.639,6.177
921,23,37468.157,25556.9,187.201,6225.13,0,7.586,18991566.016,6.088
922,23,38078.743,25079.43,2.739,50.308,144.142,9.447,29451780.881,7.912
923,23,38503.134,25818.96,203.53,4856.489,0,7.352,17838821.578,8.087
924,23,38631.204,25331.031,158.049,4601.77,0,12.869,54651243.194,7.825
925,23,38803.403,25691.821,28.247,146.053,96.823,2.492,2049077.421,5.66
926,24,14671.063,19357.919,52.555,42.798,25.929,1.684,936019.876,20.024
927,24,19680.18,29280.074,0.447,32.448,36.923,3.101,3174300.138,6.535
928,24,20629.118,21981.894,167.358,3220.575,0,5.048,8408338.247,7.089
929,24,20980.919,22094.45,141.211,2904.351,14.137,5.192,8896707.463,6.154
930,24,21470.554,22222.385,155.398,3915.447,0,11.609,44479174.112,8.139
931,24,21452.688,22958.808,99.048,466.534,68.991,7.255,17369386.355,16.832
932,24,22320.257,23667.283,6.983,53.228,56.41,3.961,5176682.642,5.603
933,24,22849.1,23899.008,72.534,314.55,57.101,7.614,19130325.571,14.725
934,24,23307.367,23424.529,117.117,1891.719,0,12.114,48432381.079,9.663
935,24,23734.585,23798.437,84.397,317.653,49.231,2.258,1682956.43,10.694
936,24,24062.07,24053.986,147.971,1465.994,0,6.905,15737076.803,12.097
937,24,32288.04,5384.446,320.814,12507.285,0,5.335,9391277.525,6.917
938,24,32963.297,5675.806,240.305,13595.913,0,6.98,16078631.241,4.884
939,24,33893.655,23804.7,93.631,724.471,88.921,7.408,18112272.487,10.875
940,24,34080.352,4799.384,0.789,57.291,112.398,5.661,10577730.906,5.42
941,24,34217.509,5542.275,152.768,3798.664,0,10.279,34871665.131,7.547
942,24,34434.801,23808.512,209.243,6818.055,0,6.664,14657256.774,6.338
943,24,34496.149,4727.559,95.201,658.392,139.615,8.033,21297826.554,12.676
944,24,34541.89,24344.29,84.976,509.913,123.135,7.138,16813866.181,12.14
945,24,34821.244,23919.074,160.296,4226.533,0,9.112,27403137.059,7.009
946,24,35240.993,5398.914,216.321,8276.43,0,8.283,22639659.477,6.323
947,24,35199.236,24719.748,6.459,41.064,106.291,8.459,23616781.444,9.422
948,24,35562.628,24864.536,74.391,136.007,130.264,4.275,6032512.593,21.015
949,24,35799.976,5452.091,232.488,8041.53,0,5.017,8307805.645,5.979
950,24,35892.622,25079.619,113.594,1298.641,87.139,13.179,57315903.291,13.535
951,24,35949.287,4753.918,46.702,118.111,157.413,3.762,4671719.662,11.611
952,24,36238.395,24518.85,21.648,57.681,144.607,6.992,16132800.858,11.636
953,24,36524.914,25360.982,120.81,1139.834,119.578,6.052,12087733.46,10.064
954,24,36633.112,5553.117,197.37,5530.934,0,6.928,15839181.848,6.863
955,24,36760.752,24679.193,126.885,2850.09,84.763,15.364,77904107.229,9.21
956,24,36910.167,4900.293,181.239,5634.886,0,7.264,17413755.274,6.135
957,24,36955.884,24725.531,8.801,76.015,189.357,16.149,86066366.957,9.612
958,24,37290.458,5457.145,235.401,8692.446,0,9.815,31788594.972,7.516
959,24,37414.141,5039.636,197.474,6312.848,0,14.962,73882065.554,9.646
960,24,37881.767,25063.381,214.648,6975.472,0,5.043,8392184.343,5.925
961,24,37892.722,25705.231,141.521,3209.905,0,10.189,34258989.825,7.616
962,24,38195.752,25144.629,130.227,1724.918,49.494,4.18,5765427.698,7.304
963,24,38598.572,25303.493,164.54,4872.803,0,6.635,14529028.266,5.758
964,24,38792.952,25551.933,92.067,763.091,79.806,5.845,11276259.427,9.031
965,25,20626.114,21974.209,162.289,3296.055,0,7.405,18096159.801,7.761
966,25,21360.253,22160.243,5.307,82.861,137.492,7.935,20777991.431,5.097
967,25,21500.919,22982.218,168.765,2968.925,0,8.037,21315806.001,9.288
968,25,22378.608,23611.187,195.794,2771.482,0,6.82,15349625.945,11.242
969,25,22822.584,23896.941,155.997,2418.379,0,4.279,6041429.234,7.432
970,25,22929.151,29662.162,144.557,1281.31,0,3.541,4137555.004,9.615
971,25,23241.171,23414.415,168.236,3619.41,0,7.928,20742672.296,7.889
972,25,32341.263,5257.694,172.305,3554.922,0,6.086,12224991.06,7.357
973,25,32907.583,5708.745,213.914,9835.16,0,12.953,55370276.722,6.893
974,25,33020.789,4974.267,155.939,4147.947,0,12.074,48113578.406,8.004
975,25,33560.335,4864.799,190.385,7221.946,0,8.55,24123254.095,5.895
976,25,33908.011,24102.764,206.694,6889.828,0,5.217,8981033.569,5.747
977,25,33952.315,23761.757,157.315,3728.417,0,6.106,12304936.304,6.311
978,25,34534.617,4720.508,192.817,7175.741,0,6.134,12419091.848,5.359
979,25,34561.15,23836.11,2.877,54.024,123.804,10.898,39190938.303,8.228
980,25,34596.079,5444.173,148.706,5118.125,0,7.44,18267231.676,5.068
981,25,34602.288,24391.938,291.268,12878.402,0,7.964,20930038.016,6.923
982,25,34750.733,23893.932,157.989,4089.68,0,9.426,29323167.268,7.156
983,25,35173.261,5416.133,81.495,517.163,137.517,6.495,13922011.204,10.685
984,25,35160.244,24074.791,155.303,3709.371,0,9.542,30047025.44,7.564
985,25,35247.943,4716.134,79.327,367.973,105.616,8.444,23529370.344,15.987
986,25,35335.361,24765.308,77.514,304.511,97.652,3.534,4121606.531,11.173
987,25,35630.164,5462.274,175.805,4844.307,0,5.134,8699481.203,5.837
988,25,35728.196,4727.993,167.932,5396.905,0,9.48,29659085.375,6.377
989,25,35763.369,24321.308,8.993,78.294,158.124,9.68,30921318.889,6.57
990,25,35924.054,25116.666,8.984,65.902,149.17,7.645,19290216.562,6.586
991,25,36128.545,5522.869,194.425,5191.543,0,5.425,9712542.59,6.441
992,25,36236.852,24525.036,58.61,164.981,134.176,7.952,20869758.87,18.887
993,25,36537.202,25327.907,81.177,469.32,147.951,5.276,9187307.193,10.305
994,25,36855.528,4893.803,154.636,5683.238,0,11.825,46147761.436,6.075
995,25,36814.581,24716.247,161.703,6584.373,0,14.504,69425618.689,6.535
996,25,37148.371,5514.713,168.381,4231.236,0,10.082,33547491.449,7.974
997,25,37278.101,25516.841,7.043,82.868,149.886,7.326,17713981.2,5.138
998,25,37335.241,4985.758,45.061,96.455,131.017,13.403,59285153.304,31.42
999,25,37402.834,5342.679,211.259,6096.114,0,5.948,11674264.083,6.652
1000,25,37751.285,25050.924,208.579,7009.873,0,6.398,13507813.512,6.106
1001,25,37873.06,25683.613,171.561,4119.659,0,3.564,4190744.9,5.806
1002,25,38397.132,25825.791,181.236,4093.863,0,4.119,5600165.608,6.383
1003,25,38720.976,25360.097,2.964,84.981,148.221,11.626,44608470.846,5.896
1004,26,12318.941,17572.193,49.992,64.178,27.049,2.574,2186517.305,16.62
1005,26,19626.365,29312.088,163.637,1257.222,0,4.254,5972986.343,12.305
1006,26,20648.796,21999.95,194.738,4197.349,0,6.062,12128190.95,7.746
1007,26,21440.056,22239.914,0.528,95.05,130.149,7.732,19730851.637,4.301
1008,26,21479.241,22939.284,158.432,2421.735,0,6.082,12209290.134,8.579
1009,26,22022.47,22612.33,174.72,2664.659,0,8.648,24683735.713,11.171
1010,26,23011.641,29636.334,110.054,746.722,0,5.836,11239647.649,11.857
1011,26,23281.084,23433.787,8.487,68.234,94.642,6.953,15956340.57,6.028
1012,26,24048.353,24043.53,64.9,114.474,41.127,3.254,3495037.944,17.014
1013,26,32326.46,5264.018,335.847,12907.382,0,5.573,10249258.025,7.305
1014,26,32849.886,5708.729,111.961,2769.943,55.091,11.708,45234113.94,6.46
1015,26,33114.74,4997.535,205.503,7599.337,0,6.091,12242368.289,5.591
1016,26,33492.973,4873.05,141.689,4633.926,0,16.58,90720792.132,7.713
1017,26,33863.843,4804.537,170.808,4656.382,0,7.87,20440539.456,6.679
